scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,10,1,True,none,nan,13.4929503,-26.81972536019748,7.32350881761426,fine_grid_secondary_peak,1.0310734059734243,0.04541710001649335
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,11,1,True,none,nan,13.512,1299.8287881562428,4.6707261591939275,fine_grid_secondary_peak,1.126593370096336,0.044719900004565716
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,12,1,True,none,nan,13.50785951,529.1985493599204,3.6732511889496164,peel_residual_rescan,1.0401080853960467,0.04724099999293685
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,13,1,True,none,nan,13.48800661,95.92513690321357,7.950169043648708,fine_grid_secondary_peak,1.0322002688038412,0.044551200000569224
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,14,1,True,none,nan,13.49293313,98.5214528638171,8.998160845377198,fine_grid_secondary_peak,1.2406186300557922,0.04489409999223426
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,15,1,True,none,nan,13.49616219,59.30136862435029,5.518817017571001,peel_residual_rescan,1.0814552306598781,0.045014799979981035
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,16,1,True,none,nan,13.51167312,10.687413694249699,3.7816823163565787,adaptive_split_0.25_over_T,1.0692326005657524,0.04446609999286011
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,17,1,True,none,nan,13.51115057,-27.142378024029313,5.9588362781938224,peel_residual_rescan,1.1371452432708846,0.04643310001119971
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,18,1,True,none,nan,13.50199995,-148.09812845510896,8.685389005083305,fine_grid_secondary_peak,1.098877349946294,0.046163000050000846
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,19,1,True,none,nan,13.50189995,1026.3088893181412,5.190661842072477,peel_residual_rescan,1.1971595034651876,0.04451229999540374
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,20,1,True,none,nan,13.50933654,-34.2196002145356,14.923347211080852,adaptive_split_1.00_over_T,1.0413641768505209,0.045315399998798966
identical_failed_seed_19,identical,0.0,-1.521901703677466,-1.5924374107610026,-0.07053570708353661,21,1,True,none,nan,13.49251094,-12.262765196646797,7.5690084197314,fine_grid_secondary_peak,1.1046898601679707,0.0446174000389874
