layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_right+gearbox_right+output_shaft,3,-25.0,720,0.9541666666666667,0.0,0.32499999999999996,0.018055555555555554,0.14306520061728395,2400,0.04583333333333333,0.1618007330246913
bearing_right+gearbox_right+output_shaft,3,-20.0,720,1.0,0.018055555555555554,0.5635416666666666,0.09861111111111111,0.15918824749228394,2400,0.06,0.36394754292052467
bearing_right+gearbox_right+output_shaft,3,-15.0,720,1.0,0.33611111111111114,0.8027777777777778,0.38333333333333336,0.06358796296296296,2400,0.03916666666666667,0.692650462962963
bearing_right+gearbox_right+output_shaft,3,-12.0,720,1.0,0.7986111111111112,0.9496527777777778,0.8111111111111111,0.006423972800925926,2400,0.0475,0.8514407913773149
bearing_right+gearbox_right+output_shaft,3,-10.0,720,1.0,0.9513888888888888,0.9878472222222222,0.9513888888888888,0.00044307002314814903,2400,0.04791666666666667,0.8917923538773148
bearing_right+gearbox_right+output_shaft,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.055,0.89
bearing_right+input_shaft,2,-25.0,720,0.5111111111111111,0.0,0.1607638888888889,0.022222222222222223,0.010496117862654322,2400,0.06,0.035515829957561744
bearing_right+input_shaft,2,-20.0,720,0.9805555555555555,0.025,0.5274305555555556,0.05694444444444444,0.08607482156635803,2400,0.06833333333333333,0.34772647810570995
bearing_right+input_shaft,2,-15.0,720,1.0,0.09027777777777778,0.7392361111111111,0.10416666666666667,0.13550383391203705,2400,0.041666666666666664,0.5881508608217592
bearing_right+input_shaft,2,-12.0,720,1.0,0.22361111111111112,0.8027777777777778,0.2263888888888889,0.11078028549382718,2400,0.04666666666666667,0.6540543016975309
bearing_right+input_shaft,2,-10.0,720,1.0,0.40555555555555556,0.8513888888888889,0.40555555555555556,0.06625578703703704,2400,0.043333333333333335,0.7315943287037037
bearing_right+input_shaft,2,-5.0,720,1.0,0.8652777777777778,0.9663194444444445,0.8652777777777778,0.003403139467592591,2400,0.05333333333333334,0.8579512080439815
bearing_right+input_shaft+output_shaft,3,-25.0,720,0.9041666666666667,0.0,0.3208333333333333,0.022222222222222223,0.09674864969135802,2400,0.059166666666666666,0.15412567515432096
bearing_right+input_shaft+output_shaft,3,-20.0,720,1.0,0.034722222222222224,0.632638888888889,0.06388888888888888,0.13940055941358026,2400,0.06375,0.43543860918209887
bearing_right+input_shaft+output_shaft,3,-15.0,720,1.0,0.2375,0.7989583333333333,0.24861111111111112,0.10142493730709876,2400,0.04708333333333333,0.6540791980131173
bearing_right+input_shaft+output_shaft,3,-12.0,720,1.0,0.6694444444444444,0.9173611111111111,0.6694444444444444,0.020487557870370376,2400,0.0425,0.8221173321759259
bearing_right+input_shaft+output_shaft,3,-10.0,720,1.0,0.8611111111111112,0.9652777777777778,0.8611111111111112,0.0036168981481481456,2400,0.04708333333333333,0.8693026620370371
bearing_right+input_shaft+output_shaft,3,-5.0,720,1.0,0.9986111111111111,0.9996527777777777,0.9986111111111111,3.616898148148122e-07,2400,0.06583333333333333,0.8679859302662037
bearing_right+output_shaft,2,-25.0,720,0.9208333333333333,0.0,0.34305555555555556,0.027777777777777776,0.11886863425925925,2400,0.07875,0.12612123842592593
bearing_right+output_shaft,2,-20.0,720,1.0,0.020833333333333332,0.5694444444444444,0.07777777777777778,0.16419849537037037,2400,0.08041666666666666,0.3265118634259259
